hold_1,flight_1,hold_2,flight_2,hold_3,flight_3,hold_4,flight_4,hold_5,flight_5,hold_6,flight_6,hold_7,flight_7,hold_8,flight_8,hold_9,flight_9,hold_10,flight_10
76.47383,51.410152,15.920322,88.16665,41.45367,345.949,109.084656,693.2767,12.377298,298.1087,11.688958,34.6848,36.394955,569.7907,93.45204,67.672134,83.2,63.38021,212.55493,472.9056
90.37697,123.02721,23.411026,112.19989,48.935642,352.70203,134.6294,557.57416,20.895174,328.55722,21.913103,60.07222,64.41542,600.2564,113.48281,113.133064,120.59923,113.5585,217.43028,517.4387
76.56032,95.43408,20.41648,97.84265,32.004837,337.09604,85.062256,307.77393,28.689732,267.61166,18.837433,49.489788,77.45605,331.00955,53.07691,135.58623,96.32256,107.30147,127.2997,285.20602
19.534561,68.905846,5.6761723,54.31852,10.623536,284.88458,39.51311,428.50485,13.988034,245.2967,6.057292,20.537548,25.469572,372.27155,27.645819,70.587234,52.19981,70.233765,93.119354,411.73013
72.812584,102.86492,18.343578,83.32805,25.043922,395.27057,76.26419,323.70087,27.951431,233.8131,15.717707,44.742928,53.25472,399.8496,51.09795,182.91386,94.111755,95.07014,122.57195,345.05243
61.65009,113.64121,17.939264,96.400475,39.199863,353.83664,124.83525,667.6213,14.128458,337.91605,11.682772,47.369827,47.11064,645.7824,115.299446,69.304504,98.055916,80.49162,208.08028,619.4271
75.03754,109.20921,20.560036,116.67573,36.912243,339.40704,98.85188,358.26254,27.765205,257.63483,23.695461,46.44493,80.57732,411.88187,63.55829,131.78474,102.651985,104.33878,158.44159,368.71335
44.083935,82.53394,10.688235,59.626575,22.95439,363.1443,66.50925,567.1558,10.862564,279.9433,6.388499,25.201052,29.817162,577.90497,62.51834,76.093666,69.53733,54.813885,151.18332,481.70587
62.503998,73.31075,17.520035,87.556755,37.481472,345.63632,77.14343,610.03766,26.96565,317.09766,12.922168,51.112118,37.18842,451.19272,71.088936,112.61078,84.70759,114.82209,171.55556,443.4104
59.490112,75.019035,14.031894,85.90451,32.61222,351.49545,95.895935,626.74066,11.279449,284.52206,10.163234,29.405746,39.677822,579.11926,85.4847,70.25142,81.59734,67.18431,171.92812,485.34668
98.80791,111.30295,28.48114,105.66689,44.272633,379.78342,96.97459,382.96405,36.55898,291.436,25.327105,57.780205,65.212265,442.19968,73.72158,177.92995,109.57088,119.53729,170.73747,342.99484
78.46243,147.76353,25.999023,123.653206,35.742943,336.854,108.02097,311.35706,36.78356,259.5431,26.522951,61.691708,79.27286,374.14294,75.60741,166.2204,99.655365,145.49843,159.48463,374.0691
96.39185,144.36037,23.138966,110.96265,36.861774,407.35193,109.05917,307.59296,33.600094,295.34625,22.441933,55.79807,87.83007,437.28284,71.85776,188.01869,113.71631,114.59939,140.40665,361.58655
35.656803,60.302288,8.733582,74.217674,23.481726,276.9195,70.1718,620.7836,14.28329,299.7193,6.203423,31.86039,25.999107,446.3948,57.39802,69.76059,65.10344,99.713264,170.13063,459.9226
85.458725,104.50703,18.386465,93.301575,31.095432,335.0215,93.218025,347.17435,22.753933,257.06094,17.791807,43.596962,57.273003,437.7302,57.921257,141.65388,97.70016,101.81238,152.21211,325.00754
68.57606,88.80446,18.934216,101.33862,27.668316,296.32236,71.198906,282.39368,21.584427,219.26477,21.18192,40.09302,67.9894,324.39374,37.859653,145.4882,80.346016,91.75308,96.04296,240.89175
46.8898,90.44299,9.526349,67.62191,16.263832,307.09872,63.485813,267.80032,15.019803,250.02304,8.024366,27.850458,38.84929,331.94165,40.841064,119.86968,69.41405,94.15082,103.4675,293.15085
75.30478,97.53543,17.870823,82.12143,42.479053,415.0868,119.69972,736.5586,12.7822895,371.12372,11.295528,47.66479,38.180843,709.8671,114.78975,75.393845,97.642944,71.01334,190.44667,606.73016
67.541016,70.57956,17.609514,77.64827,40.694786,334.06796,80.9076,587.0042,21.12603,283.52878,11.718104,42.44341,28.184082,512.3611,64.33945,86.09032,80.978226,75.779305,186.86896,447.58664
43.470974,70.737686,9.9128895,69.53444,29.473803,359.1235,73.79018,697.7844,7.695966,318.78815,8.355823,21.679869,32.928783,646.4728,69.835495,60.95403,67.32911,46.219887,162.91678,549.44946
73.96892,138.08235,20.534353,95.895805,32.81977,357.93082,90.98374,325.85623,28.600607,296.07,18.079903,51.050205,63.382973,423.93243,63.744934,156.77745,95.52331,114.50394,140.1784,358.46112
67.05881,93.34143,14.963864,82.63965,23.019655,333.4109,79.563545,298.74408,20.750822,224.4736,14.822429,38.60369,67.974236,361.99942,48.825974,131.57213,84.3542,79.57927,116.54819,299.62436
74.47843,119.01727,17.820122,95.42903,31.220493,357.54922,105.38882,423.32434,17.225363,285.1742,15.781048,43.27025,56.653294,484.74573,78.477615,121.65187,94.33012,82.381256,148.98532,419.31494
59.109325,81.244,16.916487,86.92775,21.564087,295.82956,69.23036,271.62366,21.843958,184.26305,13.856235,40.25271,57.988632,298.32397,51.14815,158.08704,79.013725,92.45923,114.936905,247.42772
73.5658,74.08338,17.829334,87.98734,32.620407,335.33923,79.979965,420.9163,20.955536,273.2005,15.294079,35.92667,47.0435,414.33365,57.102962,114.55454,87.208244,77.56778,147.18385,323.18317
78.20776,107.63508,21.716404,108.61844,37.13895,364.26288,94.313,410.52966,38.22264,303.16397,19.208216,57.826775,56.644794,413.11914,77.46335,157.98387,103.453804,132.77283,182.2484,379.42538
58.331753,103.722046,13.268424,77.68825,18.448149,344.36282,65.318924,226.40207,23.52288,204.76703,12.317319,34.054085,58.40284,324.38458,35.436703,158.1958,77.31595,94.39358,95.333115,266.24286
95.893265,90.05521,23.353823,111.52593,38.859306,303.67722,96.73614,334.57968,30.40712,249.874,26.550259,49.88505,61.57494,364.8453,57.36971,158.75346,89.65725,107.69558,161.17734,307.51056
102.8344,127.31117,27.417772,118.11697,42.67836,386.98682,112.98545,365.91696,36.955067,289.39014,26.190207,59.259666,79.92227,429.90222,81.522835,187.75789,124.564804,115.43465,169.80453,377.43182
88.34315,117.79236,19.167103,110.02465,35.174908,377.10074,109.04717,406.459,24.698683,305.1262,19.339222,47.6431,69.434784,468.454,80.98522,153.96924,116.58446,106.08358,163.22173,415.47556
94.58547,143.12401,25.301924,123.70475,37.620102,377.83316,104.83604,346.63007,33.126373,288.4581,25.856459,57.060997,70.99825,432.15656,75.670685,194.25676,116.19504,120.037735,160.3045,362.99686
81.231865,82.26012,21.876099,99.72855,38.560368,335.8698,88.09028,431.9117,22.804852,228.01776,20.908945,37.187347,63.846516,407.96255,67.88383,156.18777,99.14012,87.87583,159.0363,326.85852
46.237137,75.741516,10.858193,64.6022,20.199533,338.18423,64.85086,482.54114,11.748497,253.44035,6.708306,26.385473,32.410477,476.20932,57.978836,83.40478,73.09967,70.8056,118.48176,420.80832
40.981396,84.27288,11.319856,92.7549,34.453606,303.81506,137.22467,877.88947,7.111944,318.4167,8.63027,35.249435,28.478857,740.1778,114.99269,44.067154,70.437935,84.442955,227.89024,753.584
33.515137,62.105183,6.2814054,40.05679,18.706041,391.9261,73.52574,926.1172,4.8209743,285.61523,3.2513926,19.528013,15.168429,869.36975,100.13078,52.95183,64.056435,40.99288,173.30495,787.24506
43.00999,82.42616,10.674494,73.50962,29.719097,288.35806,99.84681,793.5302,10.736418,327.54657,6.5863314,37.70769,24.87118,597.73773,80.958244,51.75035,73.42143,75.679634,177.4496,660.68005
45.879383,73.59813,15.3939495,100.4203,39.622032,304.5981,85.24189,739.89404,25.31239,308.6759,8.673905,55.593197,35.163563,482.42416,94.27492,77.11907,78.6809,125.17956,213.49852,513.1259
111.98784,127.88078,32.576286,137.6512,53.889797,368.42633,125.686226,395.2136,41.64267,289.66342,34.27435,71.24549,69.82396,457.00314,91.45698,186.45262,111.6206,127.32939,205.60103,415.65997
42.20452,69.403885,9.228154,39.649498,30.677029,439.35687,94.71515,1069.6248,3.9380589,348.6311,3.0859647,22.568293,11.943308,1021.7951,128.5751,36.898727,65.05944,34.136406,223.15085,807.45233
78.268776,115.48223,22.61452,102.028145,34.768517,362.9236,91.6338,378.5048,34.40008,295.09045,18.444403,61.461372,55.0366,416.9655,65.89951,161.15987,93.64707,108.14554,141.81186,420.58246
87.16953,146.579,27.290937,121.880066,32.136196,364.51886,97.62007,265.80737,43.630783,255.7958,29.26393,66.079575,85.16254,340.12885,61.43298,208.42395,101.78746,147.82442,134.70717,312.58844
84.80582,85.79525,20.264214,89.12026,34.856426,334.9593,88.78683,430.33484,31.142607,291.92365,17.773224,61.183628,54.00144,436.67093,70.298515,127.70523,99.72773,102.84271,152.26895,385.16626
41.206074,101.63795,15.677095,117.58325,27.18715,287.01056,77.8734,417.8064,29.270079,234.59584,15.257886,51.441216,45.314545,386.42822,62.702435,115.377365,78.319466,154.98933,143.26886,447.54025
87.649414,120.25919,24.187853,110.59464,34.7043,338.8186,94.7396,330.0915,32.327404,272.60913,22.538345,53.156273,59.583305,394.82776,65.86881,175.02332,99.46257,122.7429,154.57211,314.84134
66.76685,79.42457,13.515837,67.75675,30.29254,397.37244,95.96719,590.7038,13.042455,302.10715,10.747911,35.39996,42.08448,575.16077,92.49511,97.24927,94.478645,75.68381,158.49701,499.19138
62.014652,130.28185,18.648504,117.22074,30.7845,299.0516,96.27491,323.2974,21.654736,229.52167,17.618546,47.688683,65.16071,383.3937,60.453957,142.73952,91.05474,140.51402,134.98677,356.16486
88.06917,124.144844,27.702938,118.22836,46.192245,351.97675,127.614914,499.31158,23.687334,292.88766,22.207167,57.750618,73.02427,489.4204,95.42893,135.44475,114.62874,102.603325,162.66542,451.89212
70.10542,97.17226,19.110727,102.30399,39.776684,364.5341,95.734276,503.48776,23.129509,278.8966,17.441095,37.22728,45.609043,530.8781,80.82464,118.08213,95.84544,88.618484,212.48053,457.0209
91.920616,122.73983,22.11557,96.98493,36.430305,368.63904,101.25637,351.27664,28.024328,294.77017,17.866615,53.985428,61.08789,476.00882,76.67181,151.6247,103.27792,109.73044,162.82236,367.97488
72.56335,122.94019,17.45436,92.1368,34.457546,389.74722,110.871605,563.3712,15.945475,344.3934,13.970345,44.33383,59.385086,591.8006,120.15226,106.87245,104.61888,93.292015,201.55591,499.72754
102.67158,161.3343,31.213022,137.23692,45.139366,355.53058,122.483475,320.58524,29.610481,261.7497,28.963993,66.37716,76.824265,465.45657,77.302734,195.20518,119.015205,147.15501,146.5271,383.32358
83.2216,102.48727,20.805695,102.35063,32.191036,342.77618,91.43935,377.39313,21.665607,254.69904,21.265997,42.700367,72.89043,408.40332,61.873634,139.54527,105.21119,86.82307,138.57349,321.40588
37.08838,94.64378,9.515242,55.36447,16.584425,348.01834,66.451294,430.7411,12.745286,232.06078,7.2808657,24.310299,30.478436,515.1636,54.27422,107.68795,74.54854,65.74303,139.12259,478.51425
104.308426,129.39502,24.545317,113.124596,38.996826,370.2654,116.8218,358.33472,27.886005,281.4165,23.722477,55.203007,85.16656,456.13782,74.849945,160.18468,118.6473,105.83197,148.3373,351.5498
86.14212,124.66235,22.201672,101.86361,35.019,369.17953,99.69282,337.0024,32.95481,264.3373,22.019098,56.296665,57.350254,398.28824,76.953926,188.1598,106.177246,118.99477,153.93237,388.98813
78.3984,136.18625,23.672499,108.67898,41.885406,379.39087,91.53802,447.56006,30.54576,326.70764,19.264158,55.597015,46.272217,477.83972,73.22693,159.10492,95.66987,129.72719,171.16881,433.35065
83.08425,121.500305,27.004112,100.96239,55.780304,373.6577,162.97171,770.89185,12.863851,327.62274,17.325346,58.90421,56.403717,733.29803,169.59134,87.830795,111.44082,86.52663,214.9432,606.33624
74.542984,99.86838,25.843544,123.02341,52.684017,347.87186,119.23506,650.87634,25.492538,304.73135,17.99291,64.5032,59.59166,498.47107,125.32584,114.55973,100.48744,118.55194,211.52995,508.8537
92.1073,117.08591,26.557873,118.38586,36.736355,360.59958,101.91462,322.43472,36.043064,275.17273,26.82577,56.530144,89.06548,373.6519,65.53867,173.01845,107.48514,114.89726,145.5364,311.67517
80.02775,74.1075,15.905992,74.322334,30.74017,316.631,90.2751,463.75763,13.971624,260.15683,13.550414,37.79956,42.47434,510.7577,66.47325,82.04408,88.023895,61.98324,148.3332,375.43436
77.917854,115.35678,19.596537,89.7487,43.023247,339.56958,151.6631,674.59033,12.320202,358.6978,12.115504,51.561382,47.30842,662.9361,115.54343,63.566536,95.68148,87.156845,207.74681,534.4775
51.36637,72.28818,10.089042,58.478848,27.442144,353.8801,70.88365,710.0207,14.217049,362.90942,6.070098,32.90033,17.194002,592.6194,62.49419,71.753654,61.3731,69.40131,201.10641,544.5276
89.76425,122.199295,23.098753,105.387924,37.410347,371.6116,108.0261,409.83984,26.698544,276.8778,20.409115,54.733383,68.41932,458.64816,82.458466,168.22545,119.52664,127.004166,153.49422,388.70508
30.809015,99.69764,10.1122675,69.14869,25.491226,393.22507,96.97292,920.0066,6.0419097,350.066,5.4302497,28.30884,17.608526,843.5618,130.22897,52.728363,66.41746,69.75512,182.10178,774.17847
87.54694,134.60547,26.253817,116.41103,43.089813,368.14548,106.77926,447.48563,26.559664,314.10986,22.57799,61.188,60.723557,483.10223,96.293106,147.57515,109.15986,104.87963,170.61964,432.03363
62.023552,105.280685,15.914187,91.74655,35.614613,346.7609,129.24985,694.5695,11.966115,332.16547,11.341704,43.914043,39.157196,647.5175,118.25599,73.94465,96.77156,86.21349,184.58382,598.4975
42.954853,98.721695,11.322556,82.458206,20.23083,321.33948,67.58681,458.71933,17.758598,265.35175,10.292137,33.125492,41.9523,412.12613,52.197166,116.941666,90.396576,106.93003,128.5268,383.66373
71.70065,89.54419,15.445457,75.829895,32.140892,411.488,89.16681,487.3166,17.616909,270.6851,13.205367,34.78942,45.78884,537.67004,74.743774,137.01361,102.18113,83.36152,155.41902,469.0805
88.69989,123.394714,22.025328,107.28448,35.544373,359.77393,109.45666,379.26212,25.226301,260.84067,19.72219,51.582672,69.595085,445.18256,78.73193,150.39977,110.400055,113.67594,137.25963,375.7164
90.563705,136.9167,24.71975,107.40176,39.66847,353.99924,106.108345,389.3033,29.729654,288.7464,21.003435,62.08022,61.464523,464.24466,91.97697,179.73346,111.1595,128.93265,166.83469,421.67932
44.870983,123.65869,14.567949,108.51097,27.080393,292.40106,86.40854,365.23795,21.861229,239.31126,14.998236,38.681953,53.590076,395.4072,59.777897,106.149704,77.896065,132.47697,153.34976,426.93906
52.624443,100.801125,14.5449505,83.597946,27.307766,335.3193,72.20356,473.75873,17.040981,288.2239,14.050717,35.40925,47.08937,478.7254,55.635677,104.36889,81.457016,81.46076,150.895,383.4138
77.783585,96.78845,17.319672,87.87718,32.190323,341.97116,87.888466,400.96994,25.699121,270.65497,16.964966,45.39683,59.435146,461.65472,62.305767,136.704,101.93543,111.409775,158.70341,355.86298
75.5005,122.415825,22.200157,107.56061,29.696346,358.06613,87.128845,264.29428,34.263554,235.18553,20.83138,52.56925,67.87414,353.44238,53.23241,188.93982,97.98647,134.49963,119.87656,316.38272
87.44941,100.43716,25.417593,108.70671,54.84867,350.8346,126.15341,636.83704,21.719975,300.4505,18.48551,58.754143,63.010616,535.5643,115.79033,111.73269,111.91821,91.09783,193.38943,492.76218
95.96753,117.82362,24.222216,121.17002,40.32216,348.01157,105.20845,343.77713,30.605173,263.6833,25.66673,51.63525,66.79936,420.89694,64.99157,162.05406,101.67638,112.41808,164.33339,337.04553
33.649853,95.81012,12.117664,93.56209,21.322008,310.49326,64.20966,485.25854,19.820993,281.8715,11.917541,36.503086,28.926138,440.2392,49.35285,94.58575,64.000275,111.63143,139.15132,462.07983
57.061325,102.978615,14.558321,71.85336,24.407373,375.72662,70.690094,464.85965,20.109537,271.56207,12.513261,36.414295,38.443478,480.94046,65.19264,139.67749,91.8453,80.034546,145.52753,449.0704
42.23377,83.0536,10.017722,61.012318,32.003216,383.8338,98.36835,949.6556,6.2206945,402.6318,5.3801126,29.165913,28.502485,812.7467,118.140465,38.58108,75.12204,50.467487,185.25882,696.0488
81.25774,81.8763,19.31413,95.02273,42.400898,345.15735,88.5906,492.6136,22.34326,280.518,16.108906,42.211502,43.005806,469.06738,62.84057,119.57185,88.93236,88.804695,175.82558,395.64642
104.33935,126.45791,30.202658,129.64578,43.73467,344.11832,104.01526,337.6349,38.82617,257.2011,29.475039,66.06936,76.203705,388.26678,72.111275,191.65524,118.24579,129.83737,145.3867,330.1132
63.532825,122.42344,16.223043,94.15437,28.208488,334.39005,102.73736,448.131,15.731981,284.63528,11.455934,42.81138,42.007797,538.02844,85.90935,109.650085,91.14898,96.88712,145.8034,509.99213
52.412197,103.916306,14.021293,69.754395,24.440025,384.8235,67.304474,464.82245,19.462769,312.86078,8.927433,36.274593,33.336113,474.66553,53.777462,117.165,80.66083,90.128494,141.57991,419.40915
82.58929,129.65184,17.846624,81.24795,26.494156,402.41046,89.75962,355.7651,25.671085,264.20206,16.593359,47.103947,71.48457,456.7979,71.772026,180.7527,118.4212,97.78915,137.42734,390.78897
61.151157,89.95224,18.160294,90.26746,48.71567,356.59357,134.59912,845.4233,8.9896145,337.56525,10.539364,36.01408,43.839462,752.4412,164.6588,59.78491,96.76479,62.256165,238.60657,675.69653
92.37298,150.05728,27.026306,129.48267,38.57622,360.80652,115.3413,341.91565,39.86311,291.8781,28.306005,63.10183,89.55338,429.2855,83.086494,197.39157,131.53893,157.79541,176.5423,363.60977
78.0465,128.71161,18.79433,98.49231,29.755259,377.2024,97.646034,300.95953,27.37101,259.77188,15.326662,44.774094,65.35984,419.44067,62.431774,169.06607,96.40358,108.31656,144.66304,353.28204
89.39346,107.43209,21.140862,104.8728,32.794197,372.7897,99.966446,400.4176,27.00051,277.93918,20.444818,50.215954,67.95354,426.97662,73.388245,162.04422,108.730606,107.87246,148.28745,366.05795
51.05256,97.67589,16.71375,102.42484,34.745384,332.1218,88.43876,582.6526,31.73282,336.77457,14.515685,54.07882,47.547916,465.15958,84.22015,115.02625,93.448135,123.545364,209.61435,517.23694
71.02191,96.89426,21.08191,104.486336,50.116673,389.2534,111.686615,728.88086,12.71996,332.39722,13.731136,42.08572,45.374805,651.7296,115.21469,79.87451,87.29615,67.21297,179.53305,564.99945
77.70764,108.30732,23.708076,118.98138,31.567387,306.81628,86.53873,314.2517,33.67511,233.65245,25.833036,54.84351,71.764534,348.463,60.666355,174.11017,102.05278,122.91968,145.33327,304.61902
69.58346,100.91656,17.138605,95.68063,36.0214,319.6853,121.45557,544.4985,11.649384,267.03162,13.413116,41.649807,53.834404,563.6663,85.73735,85.045334,87.27939,80.99811,159.03151,465.09177
41.538265,59.835995,10.6484585,68.94917,34.11519,296.70053,132.35094,1026.5673,3.7957969,282.8201,5.7799535,32.860058,26.23964,769.3104,135.83406,31.377796,71.371445,54.77095,182.41025,728.3701
58.23119,85.925606,13.300815,72.236496,22.53266,326.9947,70.484055,315.29596,19.512993,224.91385,11.957775,29.660067,51.773537,390.49405,50.780308,140.20636,93.64831,98.26684,118.29838,301.33386
76.651955,141.74629,22.46332,100.15556,28.406202,377.15723,88.753265,290.90045,31.869934,246.03693,18.681192,50.78103,74.027794,379.79648,63.37862,194.46968,104.4038,114.753685,136.403,330.32336
84.09717,110.69263,23.639292,114.88382,44.598404,361.62875,119.70093,503.31668,22.0313,306.15213,21.277464,61.406685,63.892673,503.97733,104.4014,116.33433,111.364624,83.186745,166.30151,442.38635
57.28048,96.56644,14.044194,89.400826,28.189144,323.29788,78.25251,386.8185,18.363037,251.10202,13.879255,32.185932,47.196663,434.51804,49.99922,103.46722,74.456894,80.15727,141.82661,397.3569
67.527,83.12419,19.895144,93.351616,46.868073,384.03983,101.07381,704.0428,10.349825,320.53775,11.974484,36.556385,37.370274,661.87573,91.92193,74.616,84.564156,58.040924,157.01678,528.6935
65.68744,90.486725,16.481884,81.78433,28.77287,363.1591,74.25753,415.66727,18.734539,262.5223,13.6347,37.660725,44.397064,447.045,54.36934,122.53683,84.8369,73.47007,126.62542,374.62665
94.808846,153.54454,25.01178,113.11316,36.935947,388.56628,111.77856,335.5217,35.389187,304.46423,24.086525,61.564537,77.721245,431.0917,84.422325,190.26675,117.03431,129.10098,158.65607,383.13785
63.569305,117.27806,19.869446,115.47514,38.700317,342.97305,101.18169,412.84906,31.65392,265.87216,18.785715,48.37895,70.95067,422.1831,77.650475,132.0869,96.98404,111.98215,198.69147,414.2781
59.339817,100.29186,21.564138,112.54934,42.60639,344.5634,93.36028,662.495,32.315216,321.2792,18.155445,56.140266,46.07293,482.3636,93.1778,127.70514,94.837265,130.81337,214.69481,516.54395
72.401764,84.459335,22.520367,110.07477,60.87563,354.4107,121.46786,792.09973,15.11718,360.11884,15.789114,58.030155,34.681004,654.49426,120.91881,74.37756,88.908394,77.26334,215.08792,582.5382
51.639675,76.38219,14.353808,77.12854,30.987385,349.8795,69.80444,726.2386,16.146914,282.31387,8.88584,37.76834,22.90398,571.35785,71.57148,87.51873,72.72841,76.15947,173.72552,560.51575
103.9756,138.29233,27.048784,107.14674,44.671566,399.19437,116.07921,447.50403,36.948696,313.30344,26.655464,69.025635,65.22227,494.00397,110.53979,202.03322,115.714355,135.9059,204.06548,450.8781
103.34998,150.61858,29.786983,127.08688,45.242947,383.03217,115.353806,365.2113,32.4115,287.6779,28.561743,63.827034,81.11463,456.25766,86.133896,188.95404,126.487946,123.14411,157.44048,390.70358
74.33834,93.90564,21.436651,97.23627,26.74739,333.08768,77.71994,256.32208,37.360588,235.56952,20.016075,49.387596,66.25339,316.85532,49.137856,168.13176,81.87029,115.76868,130.95178,256.07858
88.12472,137.42067,24.343115,113.79456,35.8835,370.64972,102.69969,358.9258,36.375572,294.24713,25.906149,60.577023,78.8377,401.10098,85.64195,192.10971,118.59075,129.42284,159.1874,399.9754
70.45786,111.76887,16.513409,107.51819,36.19597,322.0319,113.163124,516.6009,16.045155,291.2689,16.293816,44.662148,52.13154,521.17175,92.6629,98.40482,97.02075,99.07988,175.42299,518.0487
86.3701,114.68307,24.622799,98.25995,36.876717,370.29675,98.5286,376.1658,29.685612,254.56375,20.420311,52.517296,59.374424,447.4609,90.649994,204.25421,106.44657,129.05579,166.16559,410.88794
55.270203,105.6206,15.908701,83.39421,26.278538,352.18292,73.10074,399.2295,19.008821,279.20703,12.708863,39.972355,37.182163,447.29218,54.790203,126.95373,79.65817,85.55701,129.68808,425.65128
95.43291,126.29009,25.2894,110.78138,50.90584,368.71375,157.77682,608.40466,15.9956455,351.67804,19.20829,59.55732,72.89406,619.63165,122.8807,94.286995,113.79394,86.65088,192.64008,511.96912
83.70697,113.93758,22.211811,113.78789,37.234177,333.72183,96.86304,349.90012,23.459034,236.90071,23.760115,48.67373,64.18702,426.42368,61.13947,150.62328,95.43935,98.77778,144.01941,352.367
43.263954,63.02591,12.0581455,70.22362,23.241459,302.51733,63.098644,493.23105,9.40299,242.3149,7.738987,21.857056,30.36569,453.8957,47.81534,63.077362,65.334496,47.75265,112.38163,394.44946
76.040215,82.91432,18.223295,91.45164,30.589468,325.98874,77.13762,325.67502,27.98863,197.3295,18.517855,42.490135,60.4496,343.80005,46.594444,168.19968,92.81009,95.93319,115.09171,292.56177
74.224266,96.46093,22.583334,110.00914,57.028053,346.09283,148.25267,814.0733,12.872409,320.9352,20.08077,49.89759,48.07935,742.2389,150.9889,77.12148,106.53053,94.08234,261.5312,643.3603
40.66169,94.402,14.407917,83.33613,32.10489,365.94565,74.626076,730.27466,16.555882,357.39557,8.798037,36.713375,26.267979,598.23505,71.80498,83.25429,67.293365,84.92001,181.7408,578.71136
91.91224,84.257065,23.238697,98.08308,38.623013,326.1167,91.74084,361.89368,30.121128,242.00465,23.311794,50.411217,67.516594,400.0149,61.1228,136.36867,95.74724,85.24809,151.06667,314.7733
54.983677,84.79678,19.785221,97.570465,32.99965,330.66077,79.59018,472.18042,25.207043,278.8437,12.476724,51.65768,43.63185,369.90002,80.294655,114.31931,80.555145,119.0342,159.88066,395.2718
62.34155,76.15272,20.8041,112.51139,51.602844,300.5976,119.90935,754.9009,11.113013,274.08688,12.646986,51.522224,44.0777,579.8594,137.99533,70.91165,88.63753,80.932106,202.09479,549.1666
87.13115,134.6207,21.484663,106.91877,30.614712,351.57257,114.59448,294.05228,34.437725,270.98654,22.257801,53.31251,87.637985,388.20874,74.39449,185.50061,101.00476,136.18417,172.23929,339.6603
67.976616,134.52165,21.772755,132.27383,34.826965,318.5903,116.376335,344.0136,26.12043,237.57219,27.164547,53.765537,76.57308,412.93643,75.55284,146.19363,106.55132,141.84673,165.24757,439.35474
103.955795,136.22482,29.953743,121.12457,42.94232,342.09866,109.97337,323.22327,39.189007,252.15059,30.70639,66.81555,70.3785,428.69788,71.80482,212.67624,104.665276,145.52705,166.15503,342.96796
86.92501,114.75901,29.6882,126.29943,39.77728,355.15695,102.61741,347.758,37.040997,256.75488,29.515015,62.302727,89.61109,375.49402,71.19489,164.53653,111.98061,113.80748,145.1533,334.36282
84.09649,96.489105,21.922998,93.574394,37.849014,331.32233,97.51247,454.64053,26.364569,277.00308,18.537182,52.58069,62.246075,437.71704,73.849724,133.24152,109.181076,108.577675,153.59529,393.29556
67.01145,70.832016,13.961391,88.132935,28.244,306.38733,75.06048,336.92026,15.435293,238.3257,12.082205,32.472496,48.854675,359.90555,48.03202,104.12953,77.22708,74.82337,117.0112,294.59625
77.124275,104.28509,19.120193,102.81828,35.92237,375.2306,90.159164,484.61694,24.319214,319.78558,17.035767,47.679817,52.646297,470.97348,72.44093,135.39357,95.47504,96.170586,165.71938,435.68973
90.46994,115.344955,24.317902,120.44828,43.555695,359.2953,107.17589,394.1219,33.27116,300.33444,24.849323,57.866295,67.177704,430.38303,77.60185,159.38052,107.71944,109.982765,170.47383,401.98575
56.896946,87.34021,13.807212,79.78652,20.8663,288.77118,66.02322,294.67065,25.181305,222.44487,12.169962,37.19785,52.13137,306.73892,48.415962,149.60028,82.64469,113.8855,110.23721,306.70023
93.1467,125.08086,25.189262,111.54688,41.934864,347.10257,122.03955,393.4534,26.96368,276.7086,20.867104,58.820156,68.66975,475.3365,82.77381,145.00343,104.19865,105.0096,178.65466,396.95175
94.26133,125.013725,27.545828,120.685425,40.858257,356.4271,104.21589,327.1246,33.596714,259.64136,26.559639,59.44369,72.702866,409.65115,65.538216,172.14702,103.46822,116.091156,140.82431,344.85648
83.120514,136.66922,21.834805,111.87974,35.0614,361.61923,107.14387,373.21716,26.311974,290.99304,22.241005,55.579636,68.07112,433.03476,80.39331,160.90701,105.52073,112.91696,158.90665,399.87292
88.807465,107.84307,16.895191,82.863716,30.047466,372.97778,104.35292,421.2622,18.372702,250.55615,16.442375,42.447,61.05065,524.05493,78.64654,139.44168,121.97752,93.47238,138.49162,417.47107
68.56698,90.23188,18.476364,78.58492,30.059164,368.44882,67.73945,414.09317,28.176744,274.31485,14.352541,42.312885,38.299526,407.75522,52.653896,151.01556,88.37582,97.85487,130.75429,373.64047
65.967094,119.156364,18.147184,94.08009,33.384945,312.20276,120.83386,443.3558,16.357702,299.47296,14.372267,45.23983,69.015686,491.4752,73.881134,92.9407,98.03998,105.66291,150.00047,420.62027
64.356285,78.15218,18.517717,93.73363,33.03593,299.3612,80.094765,430.79324,33.451138,270.08627,14.851162,56.98435,49.906216,339.623,63.869907,146.62393,94.40144,147.5129,154.61185,355.8546
62.88438,112.55854,19.127533,106.29879,31.34655,309.16287,93.60782,349.1247,29.296803,232.2073,21.799446,51.57919,59.426544,368.27048,69.84066,149.69057,96.250656,126.44535,155.47511,399.76807
83.84101,84.22216,22.946901,120.724266,53.567272,285.00595,119.83549,618.814,20.587631,277.82495,19.529596,51.46997,48.01608,509.1,97.379105,96.642685,90.35252,121.67904,216.376,464.76633
84.44706,147.85294,27.202173,125.96411,43.20391,333.90967,125.46331,416.9606,33.253506,262.4413,27.070646,63.90471,79.03865,445.72052,97.84528,164.03185,126.6333,144.4256,188.07475,432.94803
